cust_id,gender,age,province,religion,work_type,work_sector,tenure
104418,F,40,GEL,O,Unemployed,,49
104419,F,21,ZUI,M,Full-time,Healthcare,38
104420,F,29,ZUI,C,Unemployed,,117
104422,M,37,ZUI,C,Full-time,Finance,81
104424,F,21,NOB,M,Student,,36
104425,M,52,GRO,M,Self-employed,Manufacturing,72
104426,M,37,NOH,M,Part-time,Retail,183
104427,M,30,NOB,O,Full-time,Technology,144
104428,F,48,ZUI,C,Unemployed,,221
104429,M,39,FLE,U,Self-employed,Technology,32
104430,F,50,NOB,U,Full-time,Finance,157
104431,F,30,GEL,M,Full-time,Public Sector,74
104432,F,38,GEL,C,Part-time,Retail,177
104434,F,31,ZUI,J,Full-time,Education,34
104435,F,49,UTR,U,Full-time,Public Sector,79
104436,F,67,OVE,M,Retired,,296
104437,F,33,ZUI,U,Full-time,Manufacturing,180
104438,F,64,LIM,M,Full-time,Education,275
104439,F,33,NOH,C,Full-time,Finance,37
104440,F,25,ZEE,O,Full-time,Manufacturing,84
104441,M,38,ZUI,C,Full-time,Public Sector,22
104442,F,25,OVE,M,Unemployed,,20
104443,M,32,OVE,U,Full-time,Education,110
104444,F,32,GEL,M,Full-time,Healthcare,168
104445,F,38,NOH,C,Unemployed,,200
104446,F,29,FLE,U,Unemployed,,76
104447,M,40,UTR,M,Part-time,Finance,47
104448,F,46,LIM,U,Full-time,Technology,259
104449,M,46,ZUI,U,Full-time,Education,88
104450,F,45,GEL,U,Full-time,Finance,209
104451,F,63,FRI,C,Full-time,Public Sector,316
104453,F,58,OVE,U,Full-time,Healthcare,70
104454,M,29,ZUI,C,Full-time,Finance,41
104455,M,61,FRI,U,Self-employed,Technology,158
104456,M,49,ZUI,U,Self-employed,Technology,64
104457,F,41,UTR,U,Part-time,Manufacturing,71
104458,M,28,ZUI,U,Part-time,Technology,120
104459,M,32,ZUI,U,Full-time,Education,105
104460,M,50,OVE,U,Full-time,Education,127
104461,M,36,NOH,U,Self-employed,Manufacturing,166
104462,M,48,NOH,C,Full-time,Education,157
104463,F,36,UTR,U,Part-time,Healthcare,134
104464,F,36,DRE,O,Full-time,Healthcare,216
104465,M,21,UTR,C,Student,,40
104466,M,70,NOB,C,Retired,,288
104467,F,46,ZUI,U,Full-time,Healthcare,135
104468,F,37,GEL,C,Part-time,Retail,220
104469,F,38,NOH,U,Part-time,Retail,89
104470,M,35,UTR,J,Full-time,Public Sector,184
104471,F,65,UTR,U,Retired,,339
104472,M,30,ZUI,U,Full-time,Healthcare,123
104474,F,42,OVE,M,Full-time,Healthcare,31
104475,M,29,NOH,J,Part-time,Finance,132
104477,F,68,FLE,C,Self-employed,Education,49
104479,M,24,NOH,U,Full-time,Technology,31
104480,F,26,ZUI,J,Full-time,Finance,96
104482,F,22,NOH,M,Student,,48
104484,M,54,ZUI,U,Full-time,Healthcare,214
104485,M,62,GEL,U,Unemployed,,199
104486,F,45,GRO,M,Part-time,Technology,128
104487,M,57,NOH,U,Part-time,Retail,78
104488,F,31,ZUI,C,Part-time,Retail,46
104490,F,55,FLE,U,Full-time,Education,97
104491,M,43,NOB,C,Full-time,Education,254
104492,M,34,GEL,U,Full-time,Public Sector,192
104493,M,41,GEL,C,Full-time,Technology,21
104494,F,50,OVE,J,Part-time,Finance,272
104495,M,56,GRO,C,Part-time,Healthcare,224
104496,F,67,FLE,J,Retired,,237
104497,M,51,NOB,C,Full-time,Finance,185
104498,F,60,OVE,C,Self-employed,Technology,52
104499,M,26,LIM,U,Full-time,Technology,67
104500,F,49,OVE,U,Full-time,Retail,210
104501,F,30,ZUI,U,Full-time,Technology,144
104502,M,23,NOH,U,Self-employed,Finance,60
104503,F,52,NOH,U,Full-time,Manufacturing,160
104504,M,68,UTR,U,Retired,,217
104505,M,33,GEL,U,Unemployed,,76
104506,M,23,FLE,C,Full-time,Retail,60
104508,F,56,NOB,C,Part-time,Education,259
104509,F,28,ZUI,M,Full-time,Public Sector,120
104510,M,27,GEL,U,Full-time,Education,44
104511,F,57,NOB,C,Full-time,Technology,173
104512,M,43,NOH,J,Full-time,Technology,161
104513,F,54,DRE,C,Full-time,Finance,140
104514,M,48,ZUI,C,Self-employed,Manufacturing,48
104515,F,60,LIM,C,Full-time,Manufacturing,156
104517,F,57,NOH,C,Full-time,Public Sector,171
104519,M,73,NOH,U,Retired,,290
104520,M,55,LIM,U,Self-employed,Technology,216
104521,M,34,NOH,U,Full-time,Manufacturing,192
104522,F,64,NOH,C,Full-time,Healthcare,171
104523,F,38,ZUI,U,Part-time,Education,240
104524,M,63,GEL,J,Full-time,Manufacturing,192
104525,M,25,NOH,C,Part-time,Education,35
104528,M,34,NOB,M,Full-time,Technology,124
104529,F,76,GEL,J,Retired,,235
104530,M,35,NOH,C,Part-time,Retail,69
104532,M,59,LIM,U,Self-employed,Healthcare,144
104534,F,73,NOB,O,Retired,,201
104535,M,39,NOH,O,Part-time,Healthcare,198
104536,F,85,GEL,U,Retired,,287
104537,F,28,ZUI,M,Part-time,Healthcare,100
104538,M,34,NOB,U,Self-employed,Manufacturing,160
104539,F,41,ZEE,U,Full-time,Healthcare,190
104540,F,41,NOB,C,Full-time,Technology,167
104541,F,62,GRO,U,Part-time,Healthcare,187
104545,F,54,GEL,J,Part-time,Retail,253
104546,F,63,FRI,C,Part-time,Public Sector,112
104547,F,61,LIM,M,Full-time,Education,222
104548,M,59,GEL,U,Part-time,Retail,213
104549,M,39,NOH,J,Full-time,Technology,166
104550,M,59,DRE,U,Unemployed,,31
104551,F,73,LIM,C,Retired,,159
104552,M,54,ZUI,C,Part-time,Healthcare,204
104553,F,33,ZUI,U,Full-time,Finance,31
104554,M,56,NOH,O,Part-time,Technology,164
104555,M,24,UTR,U,Unemployed,,63
104556,M,58,ZUI,M,Full-time,Retail,155
104557,F,72,UTR,C,Retired,,119
104558,F,58,NOH,U,Full-time,Manufacturing,152
104559,M,58,LIM,J,Full-time,Retail,244
104560,M,46,ZUI,U,Self-employed,Technology,151
104561,F,40,UTR,U,Full-time,Finance,27
104562,M,66,LIM,U,Retired,,251
104564,M,21,ZEE,U,Student,,41
104565,M,44,ZUI,C,Full-time,Finance,155
104566,M,47,ZUI,U,Full-time,Education,72
104567,M,73,ZUI,C,Self-employed,Technology,111
104568,F,39,NOB,M,Self-employed,Technology,52
104569,F,28,UTR,O,Unemployed,,120
104570,M,72,ZUI,M,Retired,,236
104571,F,34,ZUI,U,Full-time,Manufacturing,188
104572,M,27,UTR,U,Part-time,Retail,39
104573,M,52,UTR,C,Part-time,Public Sector,23
104574,F,30,NOB,J,Full-time,Healthcare,33
104575,F,70,NOH,C,Retired,,314
104576,F,45,ZUI,C,Part-time,Education,136
104577,F,22,LIM,U,Student,,48
104578,F,72,UTR,C,Retired,,80
104579,M,47,GEL,U,Full-time,Finance,181
104580,M,44,NOB,C,Part-time,Healthcare,211
104581,M,47,ZUI,J,Part-time,Education,77
104583,F,51,NOB,O,Self-employed,Public Sector,151
104584,M,30,ZEE,J,Full-time,Finance,76
104586,M,52,NOH,J,Part-time,Retail,142
104587,F,80,GEL,U,Retired,,142
104588,M,71,OVE,C,Retired,,184
104589,F,26,LIM,U,Unemployed,,75
104590,M,66,LIM,U,Retired,,212
104591,F,45,FLE,J,Full-time,Finance,205
104592,F,41,FLE,U,Full-time,Manufacturing,43
104593,F,25,UTR,U,Part-time,Education,84
104594,F,59,NOB,U,Full-time,Healthcare,137
104595,F,38,FLE,U,Full-time,Technology,189
104596,F,37,ZUI,U,Part-time,Retail,40
104597,F,52,UTR,C,Part-time,Retail,171
104598,M,39,NOB,J,Unemployed,,133
104599,M,22,UTR,M,Part-time,Healthcare,31
104600,F,29,GEL,C,Unemployed,,80
104601,M,33,UTR,M,Full-time,Education,90
104602,F,63,NOH,C,Full-time,Retail,166
104603,F,43,NOB,O,Part-time,Retail,260
104604,M,50,ZUI,C,Full-time,Public Sector,235
104605,F,59,NOB,U,Self-employed,Manufacturing,68
104606,M,30,NOB,M,Full-time,Technology,144
104607,M,56,NOB,J,Full-time,Education,222
104608,M,42,NOH,U,Part-time,Manufacturing,75
104610,F,21,NOB,U,Part-time,Retail,42
104612,M,44,ZUI,C,Part-time,Education,210
104613,F,33,ZUI,C,Full-time,Finance,53
104614,M,33,FRI,J,Full-time,Healthcare,80
104616,M,40,FRI,C,Full-time,Public Sector,71
104617,M,57,ZUI,C,Part-time,Retail,189
104618,M,59,GEL,U,Unemployed,,55
104619,F,45,ZUI,O,Full-time,Healthcare,121
104620,F,24,OVE,U,Part-time,Retail,51
104621,F,59,ZUI,C,Self-employed,Retail,96
104622,F,45,ZEE,C,Full-time,Public Sector,133
104623,F,54,NOH,U,Self-employed,Education,156
104624,F,53,ZUI,U,Full-time,Healthcare,198
104625,M,37,NOB,C,Part-time,Retail,221
104627,M,56,ZUI,U,Part-time,Technology,95
104628,F,25,UTR,U,Self-employed,Technology,69
104629,M,28,NOB,J,Full-time,Finance,120
104630,F,67,NOH,U,Retired,,104
104631,F,40,FRI,C,Self-employed,Technology,255
104632,F,26,NOB,C,Full-time,Technology,83
104634,M,50,OVE,J,Part-time,Manufacturing,155
104635,F,30,GRO,U,Full-time,Education,44
104637,M,22,ZUI,C,Student,,48
104638,F,55,NOB,U,Self-employed,Education,238
104639,M,58,UTR,J,Part-time,Education,164
104640,M,63,ZUI,C,Part-time,Retail,195
104641,M,61,NOB,U,Self-employed,Technology,212
104642,M,35,UTR,U,Part-time,Healthcare,120
104643,M,69,GEL,U,Retired,,239
104645,F,67,NOH,M,Retired,,254
104646,M,25,OVE,C,Unemployed,,84
104648,F,62,UTR,U,Part-time,Finance,223
104649,F,25,NOB,U,Full-time,Public Sector,84
104650,M,47,FLE,O,Self-employed,Manufacturing,224
104651,F,66,LIM,J,Retired,,229
104652,F,26,NOH,U,Full-time,Manufacturing,96
104653,M,35,OVE,C,Full-time,Education,99
104654,M,24,DRE,C,Full-time,Finance,72
104655,F,56,DRE,C,Unemployed,,205
104656,F,40,GEL,U,Full-time,Healthcare,150
104657,F,61,NOB,U,Full-time,Finance,247
104658,M,48,ZUI,U,Full-time,Technology,87
104659,M,43,ZUI,U,Full-time,Finance,128
104660,M,61,NOH,U,Unemployed,,113
104661,M,69,ZUI,U,Retired,,206
104662,F,30,ZUI,C,Unemployed,,144
104663,M,58,DRE,C,Part-time,Retail,80
104665,M,58,ZUI,U,Part-time,Healthcare,108
104666,F,44,GEL,C,Full-time,Finance,129
104667,F,29,FLE,U,Full-time,Public Sector,132
104668,F,65,NOB,U,Retired,,236
104670,F,38,ZUI,U,Full-time,Manufacturing,200
104671,M,55,ZUI,C,Full-time,Technology,184
104672,F,57,ZUI,U,Part-time,Technology,240
104673,M,28,NOB,C,Part-time,Retail,120
104674,F,24,GEL,U,Part-time,Education,72
104675,F,54,ZUI,J,Full-time,Education,222
104676,F,24,GEL,U,Part-time,Manufacturing,72
104677,M,38,GEL,U,Part-time,Healthcare,35
104678,F,25,NOH,M,Full-time,Public Sector,33
104679,M,55,LIM,M,Full-time,Technology,71
104680,M,19,NOB,U,Full-time,Education,27
104681,M,22,ZUI,U,Part-time,Education,48
104682,M,39,NOB,C,Full-time,Healthcare,69
104683,F,42,NOB,C,Part-time,Retail,266
104684,M,26,FRI,M,Part-time,Retail,32
104686,M,28,UTR,C,Full-time,Technology,111
104687,F,66,FRI,M,Retired,,294
104688,F,23,GRO,C,Full-time,Education,60
104690,M,23,LIM,C,Full-time,Public Sector,60
104691,M,67,ZUI,C,Retired,,194
104694,F,61,NOH,M,Self-employed,Manufacturing,294
104695,M,23,NOH,U,Full-time,Manufacturing,60
104697,M,35,GEL,U,Full-time,Public Sector,161
104698,M,58,DRE,J,Full-time,Manufacturing,240
104699,M,42,ZEE,M,Part-time,Retail,222
104701,F,29,NOB,M,Full-time,Manufacturing,68
104702,F,42,OVE,U,Full-time,Technology,178
104704,M,35,NOH,C,Full-time,Healthcare,155
104707,F,50,GEL,C,Full-time,Technology,311
104708,M,70,ZEE,M,Retired,,220
104709,F,47,ZUI,C,Self-employed,Technology,274
104710,F,56,ZUI,C,Part-time,Retail,91
104711,F,33,NOH,U,Full-time,Education,180
104712,F,27,ZUI,J,Full-time,Public Sector,108
104713,M,51,NOB,O,Part-time,Retail,261
104714,F,38,UTR,C,Full-time,Finance,37
104715,F,55,UTR,C,Part-time,Retail,230
104716,M,47,NOH,U,Full-time,Public Sector,233
104717,F,63,NOH,U,Full-time,Retail,173
104718,F,50,ZUI,C,Full-time,Finance,120
104719,F,48,GEL,U,Full-time,Manufacturing,266
104721,F,50,NOH,C,Full-time,Public Sector,217
104722,M,39,GEL,C,Full-time,Manufacturing,160
104723,M,28,NOB,C,Full-time,Finance,120
104724,F,49,UTR,U,Self-employed,Education,38
104725,F,63,OVE,M,Full-time,Healthcare,150
104726,F,37,NOH,U,Full-time,Healthcare,120
104727,M,39,NOB,C,Part-time,Public Sector,67
104728,F,51,NOB,J,Part-time,Finance,206
104729,M,52,GEL,M,Full-time,Healthcare,234
104730,F,38,OVE,J,Unemployed,,82
104731,F,54,GEL,U,Self-employed,Technology,231
104732,F,28,GEL,M,Full-time,Manufacturing,113
104733,F,31,ZUI,C,Full-time,Finance,156
104734,M,24,DRE,U,Full-time,Healthcare,72
104735,M,62,ZUI,U,Full-time,Education,163
104736,M,40,NOB,U,Part-time,Education,35
104737,M,40,UTR,C,Full-time,Technology,94
104738,M,30,ZUI,C,Unemployed,,144
104739,F,49,OVE,U,Full-time,Public Sector,167
104740,F,46,NOH,C,Part-time,Public Sector,202
104741,F,45,GEL,U,Part-time,Education,26
104742,F,52,ZUI,U,Full-time,Public Sector,188
104743,M,58,NOH,U,Unemployed,,228
104744,F,66,ZUI,C,Retired,,216
104745,M,31,NOB,U,Full-time,Education,82
104747,M,46,NOB,U,Full-time,Technology,226
104748,F,25,ZUI,U,Self-employed,Education,84
104749,M,28,GEL,M,Part-time,Retail,120
104750,F,24,LIM,C,Full-time,Manufacturing,42
104752,M,51,ZUI,C,Full-time,Finance,220
104753,F,40,GRO,U,Full-time,Finance,215
104755,M,28,ZUI,C,Self-employed,Healthcare,120
104756,M,30,ZUI,U,Self-employed,Public Sector,133
104757,F,49,NOB,O,Full-time,Retail,225
104758,F,52,NOH,C,Part-time,Retail,207
104760,M,69,GEL,J,Retired,,279
104761,F,26,LIM,U,Full-time,Public Sector,96
104762,M,53,ZUI,C,Full-time,Public Sector,189
104763,M,29,OVE,C,Full-time,Public Sector,132
104764,F,58,ZUI,M,Full-time,Public Sector,180
104765,F,62,ZUI,C,Self-employed,Healthcare,189
104766,F,55,NOH,U,Full-time,Manufacturing,222
104767,M,24,UTR,U,Full-time,Technology,72
104768,M,42,NOB,U,Part-time,Technology,84
104769,F,58,NOH,U,Full-time,Healthcare,239
104770,M,61,ZUI,U,Full-time,Finance,102
104771,M,58,NOB,U,Part-time,Healthcare,202
104772,M,22,FRI,C,Part-time,Retail,48
104773,F,22,LIM,M,Part-time,Education,48
104774,M,41,NOB,U,Full-time,Education,69
104776,M,60,NOB,C,Unemployed,,102
104777,M,55,GEL,M,Full-time,Public Sector,198
104778,F,28,NOB,C,Full-time,Manufacturing,120
104779,M,43,NOB,C,Part-time,Retail,190
104780,F,27,GEL,U,Full-time,Technology,108
104781,M,41,ZEE,U,Full-time,Manufacturing,72
104782,F,43,DRE,C,Full-time,Finance,149
104783,M,40,UTR,U,Unemployed,,241
104784,M,63,ZUI,C,Part-time,Healthcare,213
104785,M,27,OVE,M,Part-time,Finance,108
104786,M,33,NOB,O,Part-time,Finance,159
104787,F,59,ZEE,J,Full-time,Finance,167
104788,M,62,NOH,O,Full-time,Public Sector,218
104789,F,52,ZUI,O,Full-time,Retail,282
104790,F,34,NOH,U,Part-time,Public Sector,192
104791,M,38,NOH,O,Full-time,Technology,120
104792,F,34,OVE,U,Full-time,Education,40
104793,M,24,ZUI,J,Part-time,Education,72
104794,M,36,LIM,C,Full-time,Technology,61
104795,M,49,ZUI,J,Self-employed,Manufacturing,28
104796,M,39,FLE,O,Full-time,Public Sector,64
104797,M,58,OVE,J,Full-time,Technology,243
104798,M,37,GEL,J,Full-time,Education,221
104799,F,42,UTR,U,Full-time,Manufacturing,215
104801,F,22,NOB,J,Part-time,Healthcare,48
104802,F,25,UTR,U,Full-time,Manufacturing,84
104803,M,49,ZUI,C,Part-time,Retail,160
104804,M,34,ZUI,C,Full-time,Finance,192
104805,F,64,UTR,C,Full-time,Finance,200
104806,M,30,ZEE,M,Full-time,Public Sector,141
104807,M,87,ZUI,U,Retired,,109
104808,F,57,OVE,C,Full-time,Manufacturing,172
104809,M,30,ZUI,C,Full-time,Manufacturing,144
104810,F,51,ZEE,C,Part-time,Education,225
104811,F,67,NOB,C,Part-time,Education,214
104812,M,26,LIM,U,Full-time,Technology,96
104813,F,34,GEL,U,Full-time,Technology,40
104814,M,47,GEL,O,Unemployed,,170
104815,M,26,ZUI,O,Part-time,Manufacturing,30
104816,M,61,GEL,C,Full-time,Healthcare,259
104817,M,52,NOH,U,Full-time,Retail,138
104818,M,40,OVE,U,Full-time,Healthcare,202
104820,F,40,NOH,O,Part-time,Healthcare,138
104821,F,22,ZUI,J,Student,,48
104822,M,49,ZUI,U,Full-time,Technology,55
104823,F,75,FRI,C,Retired,,245
104825,F,21,NOH,O,Student,,36
104826,F,59,ZUI,U,Part-time,Retail,142
104828,F,38,NOH,C,Full-time,Education,183
104830,M,43,LIM,O,Self-employed,Technology,104
104831,F,54,ZUI,J,Part-time,Retail,217
104832,F,49,GEL,U,Full-time,Public Sector,76
104833,F,39,DRE,O,Part-time,Public Sector,39
104834,F,22,NOB,U,Student,,48
104835,M,29,NOB,U,Full-time,Healthcare,41
104836,F,52,NOH,U,Part-time,Healthcare,138
104837,M,39,ZUI,U,Part-time,Education,104
104838,M,58,NOB,M,Full-time,Education,188
104839,F,55,ZUI,U,Full-time,Finance,103
104841,F,63,LIM,J,Part-time,Education,230
104842,M,45,ZUI,J,Self-employed,Manufacturing,204
104843,F,54,LIM,U,Full-time,Finance,113
104844,F,58,ZUI,C,Part-time,Healthcare,203
104845,F,19,LIM,M,Student,,25
104846,M,64,NOH,C,Full-time,Public Sector,281
104848,F,36,ZUI,U,Full-time,Healthcare,153
104849,M,28,ZUI,U,Self-employed,Retail,120
104850,F,28,ZUI,C,Full-time,Healthcare,120
104852,M,33,GRO,C,Full-time,Manufacturing,23
104853,M,24,OVE,J,Self-employed,Healthcare,72
104854,M,31,UTR,U,Full-time,Education,37
104855,F,36,ZUI,C,Full-time,Public Sector,144
104856,F,52,DRE,J,Full-time,Public Sector,43
104857,M,81,LIM,O,Self-employed,Healthcare,151
104860,F,36,GEL,U,Part-time,Healthcare,54
104861,F,37,NOH,C,Self-employed,Manufacturing,216
104862,F,64,UTR,U,Full-time,Finance,32
104863,F,50,LIM,U,Self-employed,Manufacturing,226
104864,M,64,ZUI,C,Full-time,Manufacturing,71
104865,F,40,ZUI,U,Self-employed,Healthcare,173
104866,M,45,ZUI,C,Self-employed,Education,177
104867,F,49,ZUI,U,Full-time,Public Sector,203
104868,M,36,OVE,O,Full-time,Finance,216
104869,F,52,ZUI,U,Full-time,Education,194
104870,F,67,NOH,U,Retired,,276
104872,F,75,GRO,C,Retired,,251
104874,F,24,GEL,C,Full-time,Healthcare,72
104876,M,22,NOH,U,Part-time,Education,48
104877,F,25,ZUI,M,Full-time,Retail,84
104878,M,23,LIM,M,Part-time,Retail,60
104879,M,27,OVE,C,Full-time,Public Sector,30
104880,F,50,LIM,U,Self-employed,Public Sector,250
104881,M,61,DRE,O,Full-time,Finance,187
104882,F,43,NOH,M,Self-employed,Public Sector,147
104883,M,48,GRO,U,Full-time,Manufacturing,196
104884,M,28,ZEE,M,Unemployed,,44
104885,F,23,ZUI,U,Self-employed,Public Sector,60
104886,M,44,DRE,U,Part-time,Retail,239
104887,M,31,ZUI,C,Full-time,Public Sector,26
104888,M,48,FLE,M,Full-time,Healthcare,222
104889,F,47,ZUI,O,Self-employed,Retail,205
104890,F,40,LIM,O,Full-time,Retail,198
104891,F,57,ZUI,C,Full-time,Technology,36
104894,F,62,ZUI,M,Self-employed,Public Sector,184
104895,M,63,NOH,C,Self-employed,Finance,100
104896,F,37,ZUI,U,Self-employed,Technology,228
104897,M,33,NOH,U,Part-time,Finance,148
104898,F,49,GEL,O,Part-time,Education,184
104899,F,32,NOB,U,Full-time,Finance,77
104900,M,24,NOB,M,Part-time,Education,72
104901,M,45,ZUI,U,Self-employed,Manufacturing,263
104902,F,63,NOH,C,Unemployed,,271
104903,F,40,NOH,U,Self-employed,Manufacturing,61
104904,F,62,GRO,J,Part-time,Retail,227
104905,M,61,OVE,U,Full-time,Finance,110
104906,M,52,ZUI,M,Full-time,Manufacturing,108
104907,F,28,NOB,U,Full-time,Technology,120
104908,M,28,UTR,J,Full-time,Healthcare,120
104909,F,63,ZUI,C,Full-time,Education,262
104910,M,50,ZUI,C,Full-time,Technology,180
104911,M,59,ZUI,U,Full-time,Retail,225
104913,F,54,ZUI,C,Full-time,Healthcare,249
104914,F,51,NOH,U,Full-time,Public Sector,203
104916,M,51,ZUI,J,Part-time,Manufacturing,80
104917,F,33,UTR,M,Self-employed,Technology,180
104918,F,38,ZUI,U,Full-time,Technology,148
104920,M,40,GEL,O,Full-time,Technology,181
104921,F,53,FLE,J,Full-time,Healthcare,99
104922,F,33,GEL,U,Full-time,Public Sector,180
104923,M,30,NOB,J,Full-time,Finance,122
104924,M,42,FLE,U,Part-time,Education,226
104925,F,39,OVE,C,Full-time,Public Sector,252
104926,F,37,FLE,U,Full-time,Technology,228
104927,M,26,LIM,O,Self-employed,Public Sector,96
104928,F,62,DRE,U,Full-time,Finance,162
104929,M,32,UTR,U,Part-time,Technology,118
104931,F,40,GEL,C,Full-time,Education,73
104932,F,54,GRO,C,Part-time,Public Sector,173
104933,M,44,NOB,C,Full-time,Technology,160
104934,M,34,LIM,M,Full-time,Finance,179
104935,F,20,ZUI,U,Part-time,Public Sector,27
104936,M,61,GRO,C,Self-employed,Manufacturing,200
104937,M,56,NOH,C,Full-time,Public Sector,166
104939,M,39,ZUI,U,Full-time,Healthcare,160
104940,M,25,NOB,C,Self-employed,Technology,84
104941,F,46,OVE,C,Full-time,Technology,212
104942,M,68,FLE,C,Part-time,Education,182
104943,M,37,NOH,U,Full-time,Healthcare,153
104944,M,41,ZUI,C,Full-time,Education,270
104945,F,34,UTR,U,Full-time,Healthcare,125
104946,M,62,NOB,M,Full-time,Healthcare,209
104948,F,33,ZUI,C,Full-time,Technology,180
104949,F,40,FLE,U,Full-time,Public Sector,170
104950,M,62,ZUI,C,Unemployed,,101
104951,F,34,NOH,O,Full-time,Retail,29
104952,F,71,UTR,J,Retired,,205
104953,M,23,ZUI,J,Full-time,Technology,39
104954,M,30,NOB,O,Full-time,Finance,144
104955,M,51,GEL,U,Full-time,Healthcare,168
104956,M,58,NOH,M,Part-time,Education,141
104957,F,57,GEL,C,Unemployed,,338
104958,M,41,NOH,U,Self-employed,Technology,188
104959,M,41,NOB,M,Full-time,Finance,96
104960,F,25,OVE,U,Full-time,Public Sector,22
104961,F,63,OVE,O,Part-time,Technology,109
104962,F,66,ZUI,J,Retired,,216
104963,M,26,LIM,M,Full-time,Retail,96
104964,F,37,ZUI,C,Part-time,Technology,146
104965,M,59,ZUI,C,Part-time,Manufacturing,226
104966,F,36,GEL,M,Part-time,Healthcare,216
104967,F,45,NOH,J,Full-time,Healthcare,169
104969,M,39,OVE,U,Full-time,Healthcare,96
104970,F,46,GRO,U,Full-time,Public Sector,235
104971,M,21,ZUI,U,Part-time,Education,36
104972,F,35,OVE,U,Full-time,Finance,114
104973,M,55,GRO,O,Full-time,Public Sector,167
104975,F,44,ZUI,C,Part-time,Healthcare,120
104976,M,27,FRI,C,Full-time,Finance,108
104977,M,22,GEL,U,Part-time,Healthcare,48
104978,M,50,ZUI,M,Full-time,Healthcare,170
104979,F,70,GEL,C,Retired,,200
104981,F,28,NOH,M,Part-time,Retail,35
104982,M,66,ZUI,J,Retired,,69
104983,F,26,ZUI,C,Self-employed,Education,96
104985,M,65,NOB,C,Retired,,194
104987,M,34,OVE,M,Part-time,Technology,192
104988,F,26,NOB,C,Full-time,Healthcare,69
104989,F,45,ZUI,J,Full-time,Retail,28
104990,F,70,UTR,U,Retired,,192
104991,M,41,NOB,U,Full-time,Technology,212
104992,M,53,ZUI,O,Full-time,Public Sector,328
104993,M,66,NOB,U,Retired,,217
104994,M,23,NOB,C,Full-time,Manufacturing,60
104995,M,36,ZUI,C,Full-time,Healthcare,81
104996,F,60,ZEE,C,Full-time,Public Sector,229
104997,M,72,GRO,J,Self-employed,Technology,60
104998,F,37,NOH,M,Full-time,Technology,185
104999,F,34,NOH,J,Unemployed,,86
105000,M,27,FLE,O,Full-time,Education,108
105001,M,40,OVE,O,Full-time,Public Sector,96
105002,M,44,NOH,J,Full-time,Healthcare,238
105003,F,55,DRE,C,Full-time,Finance,236
105004,M,51,GRO,U,Full-time,Technology,237
105006,F,45,NOB,M,Full-time,Finance,221
105007,F,46,NOB,O,Full-time,Healthcare,202
105008,M,58,NOB,O,Part-time,Retail,133
105009,F,19,ZUI,C,Student,,20
105010,F,25,LIM,M,Full-time,Technology,84
105011,M,63,DRE,U,Full-time,Healthcare,215
105012,F,38,GRO,U,Full-time,Education,124
105013,M,41,OVE,C,Part-time,Manufacturing,238
105014,M,23,GRO,U,Unemployed,,60
105015,F,26,GEL,U,Part-time,Retail,39
105016,M,53,ZUI,C,Full-time,Finance,81
105017,M,28,NOB,O,Part-time,Education,55
105018,F,32,OVE,O,Full-time,Finance,160
105019,F,21,LIM,U,Student,,36
105020,M,37,ZUI,U,Part-time,Retail,228
105021,M,22,NOB,U,Self-employed,Technology,41
