cust_id,gender,age,province,religion,work_type,work_sector,tenure,work_sector_missing
118355,F,29,GEL,U,Full-time,Technology,40,False
118356,F,19,ZUI,U,Student,Education,24,True
118357,F,30,ZUI,C,Full-time,Technology,144,False
118359,M,26,ZUI,O,Full-time,Public Sector,96,False
118360,F,31,NOH,U,Full-time,Technology,37,False
118361,F,64,GEL,M,Full-time,Finance,237,False
118362,M,32,NOB,U,Full-time,Public Sector,168,False
118363,F,55,NOB,O,Part-time,Retail,30,False
118364,F,49,ZUI,U,Full-time,Public Sector,236,False
118365,F,35,ZUI,C,Part-time,Retail,97,False
118367,M,65,NOH,U,Unemployed,Not Applicable,87,True
118369,M,61,LIM,U,Full-time,Education,189,False
118370,F,36,ZUI,U,Self-employed,Manufacturing,164,False
118371,F,24,NOH,U,Full-time,Technology,72,False
118373,M,37,OVE,C,Part-time,Education,174,False
118375,M,50,UTR,M,Full-time,Healthcare,202,False
118376,M,22,ZUI,U,Part-time,Education,48,False
118377,M,45,NOB,U,Self-employed,Technology,53,False
118378,F,26,ZUI,U,Full-time,Technology,23,False
118379,M,42,ZUI,O,Full-time,Technology,208,False
118380,M,30,GRO,C,Full-time,Finance,144,False
118382,M,19,UTR,U,Part-time,Education,30,False
118383,F,45,FRI,U,Part-time,Healthcare,57,False
118384,M,52,ZUI,M,Full-time,Finance,102,False
118385,M,56,ZUI,O,Self-employed,Technology,200,False
118386,F,49,ZEE,M,Self-employed,Education,135,False
118387,M,43,NOB,U,Self-employed,Education,187,False
118388,F,44,NOB,J,Part-time,Retail,83,False
118389,M,53,UTR,U,Part-time,Retail,234,False
118390,F,52,OVE,C,Full-time,Technology,117,False
118391,F,63,ZUI,U,Self-employed,Manufacturing,209,False
118393,M,37,NOB,O,Full-time,Healthcare,88,False
118395,F,49,NOH,U,Self-employed,Technology,302,False
118396,F,51,NOH,U,Self-employed,Finance,226,False
118397,M,61,UTR,U,Part-time,Retail,230,False
118398,M,45,GEL,C,Part-time,Healthcare,129,False
118399,M,56,NOB,O,Unemployed,Not Applicable,298,True
118401,M,37,OVE,C,Part-time,Public Sector,56,False
118402,F,27,ZUI,U,Part-time,Manufacturing,108,False
118403,F,21,OVE,J,Student,Education,25,True
118404,F,32,NOB,C,Full-time,Healthcare,168,False
118405,F,23,NOH,U,Self-employed,Manufacturing,60,False
118406,F,45,ZUI,O,Part-time,Retail,219,False
118408,F,61,NOB,U,Unemployed,Not Applicable,211,True
118409,F,39,ZUI,C,Full-time,Manufacturing,37,False
118410,F,30,FRI,C,Full-time,Healthcare,144,False
118411,M,51,ZUI,C,Full-time,Technology,139,False
118412,M,36,NOB,J,Part-time,Healthcare,143,False
118413,M,61,NOB,U,Part-time,Healthcare,57,False
118414,F,32,ZUI,C,Full-time,Public Sector,116,False
118415,F,67,NOH,C,Retired,Not Applicable,192,True
118416,M,50,NOB,U,Part-time,Retail,85,False
118417,F,35,GEL,C,Part-time,Manufacturing,124,False
118418,F,57,NOB,C,Part-time,Retail,144,False
118419,F,46,GEL,M,Full-time,Manufacturing,188,False
118420,F,20,ZUI,U,Unemployed,Not Applicable,24,True
118422,M,28,GEL,U,Unemployed,Not Applicable,34,True
118423,F,33,OVE,O,Self-employed,Healthcare,79,False
118424,F,25,UTR,U,Unemployed,Not Applicable,55,True
118425,F,55,FRI,M,Self-employed,Education,239,False
118426,F,28,NOH,U,Full-time,Manufacturing,20,False
118427,M,56,NOB,U,Full-time,Manufacturing,264,False
118428,F,33,LIM,U,Part-time,Healthcare,151,False
118429,M,30,NOH,U,Full-time,Healthcare,144,False
118430,M,34,ZUI,J,Part-time,Healthcare,191,False
118431,F,59,NOH,U,Part-time,Healthcare,105,False
118432,M,52,ZUI,O,Full-time,Healthcare,211,False
118433,F,41,NOH,C,Unemployed,Not Applicable,43,True
118434,M,41,ZUI,U,Part-time,Manufacturing,258,False
118435,M,48,NOH,C,Full-time,Public Sector,50,False
118436,M,52,LIM,O,Full-time,Public Sector,280,False
118439,M,22,GEL,C,Student,Education,48,True
118440,M,43,ZUI,M,Full-time,Retail,42,False
118441,M,47,FLE,C,Full-time,Technology,136,False
118442,F,47,OVE,C,Full-time,Healthcare,206,False
118443,F,35,ZUI,O,Part-time,Retail,204,False
118444,M,29,ZUI,C,Part-time,Finance,132,False
118445,F,56,NOB,C,Part-time,Public Sector,101,False
118446,F,19,ZUI,J,Unemployed,Not Applicable,32,True
118447,F,53,ZUI,C,Self-employed,Manufacturing,41,False
118448,M,25,LIM,C,Part-time,Manufacturing,84,False
118449,F,35,NOH,M,Full-time,Manufacturing,40,False
118450,M,55,NOB,U,Part-time,Finance,186,False
118451,M,30,FRI,U,Full-time,Manufacturing,144,False
118453,F,36,NOB,C,Unemployed,Not Applicable,36,True
118454,F,31,FRI,U,Full-time,Retail,51,False
118455,M,29,NOB,C,Full-time,Public Sector,107,False
118456,F,34,NOH,J,Full-time,Public Sector,75,False
118457,M,58,ZUI,U,Part-time,Technology,174,False
118458,M,44,ZUI,M,Full-time,Technology,106,False
118459,M,66,ZUI,U,Retired,Not Applicable,168,True
118460,M,51,NOB,U,Full-time,Retail,284,False
118461,F,51,NOH,U,Full-time,Healthcare,175,False
118463,F,61,NOH,C,Full-time,Manufacturing,236,False
118464,M,74,ZUI,U,Retired,Not Applicable,244,True
118465,F,59,GEL,C,Full-time,Manufacturing,221,False
118466,M,31,NOH,C,Self-employed,Technology,104,False
118467,F,49,NOB,O,Full-time,Manufacturing,216,False
118468,F,29,OVE,C,Full-time,Education,33,False
118469,M,34,GEL,J,Full-time,Technology,192,False
118470,M,55,FLE,J,Part-time,Manufacturing,110,False
118472,F,42,LIM,J,Part-time,Retail,73,False
118473,F,20,ZEE,C,Part-time,Technology,33,False
118474,F,64,UTR,U,Full-time,Healthcare,215,False
118475,F,30,GEL,M,Full-time,Education,40,False
118476,F,35,OVE,U,Self-employed,Healthcare,181,False
118477,F,33,NOB,J,Full-time,Finance,63,False
118478,F,68,ZEE,U,Retired,Not Applicable,128,True
118479,F,51,NOB,C,Self-employed,Finance,148,False
118480,F,45,ZUI,C,Part-time,Public Sector,210,False
118481,F,34,ZEE,C,Full-time,Technology,58,False
118482,F,38,UTR,U,Self-employed,Technology,187,False
118483,F,48,FRI,O,Full-time,Finance,211,False
118484,F,32,UTR,M,Full-time,Healthcare,168,False
118485,F,50,ZUI,U,Full-time,Finance,199,False
118486,F,54,LIM,J,Full-time,Healthcare,122,False
118487,M,55,GEL,C,Part-time,Healthcare,204,False
118488,F,55,ZUI,U,Full-time,Manufacturing,176,False
118489,F,46,FLE,C,Self-employed,Education,190,False
118490,F,63,FRI,U,Part-time,Healthcare,202,False
118491,M,34,NOH,M,Part-time,Manufacturing,100,False
118492,F,79,ZUI,U,Retired,Not Applicable,139,True
118495,F,62,ZEE,J,Unemployed,Not Applicable,110,True
118496,M,72,NOH,C,Retired,Not Applicable,68,True
118497,M,56,DRE,U,Full-time,Retail,219,False
118498,F,54,ZUI,M,Full-time,Retail,99,False
118499,M,28,ZUI,O,Self-employed,Technology,61,False
118501,M,54,NOH,O,Full-time,Public Sector,213,False
118502,F,36,GEL,U,Part-time,Healthcare,73,False
118503,M,50,NOH,U,Part-time,Education,29,False
118506,F,30,UTR,O,Full-time,Retail,123,False
118507,M,40,OVE,U,Full-time,Technology,257,False
118508,M,49,ZUI,U,Part-time,Retail,204,False
118509,F,49,NOB,C,Part-time,Retail,167,False
118510,F,40,ZUI,U,Full-time,Finance,162,False
118511,F,61,GEL,U,Full-time,Retail,253,False
118512,F,24,GRO,M,Unemployed,Not Applicable,36,True
118513,F,75,UTR,C,Retired,Not Applicable,263,True
118514,M,27,ZUI,J,Full-time,Finance,96,False
118515,M,46,ZUI,M,Full-time,Public Sector,161,False
118517,M,20,LIM,M,Unemployed,Not Applicable,40,True
118518,F,39,GEL,U,Full-time,Retail,238,False
118519,M,29,NOH,U,Full-time,Finance,110,False
118520,M,26,GEL,U,Part-time,Public Sector,96,False
118521,F,60,NOB,U,Part-time,Manufacturing,176,False
118523,F,36,NOH,J,Full-time,Public Sector,145,False
118524,F,56,NOH,U,Unemployed,Not Applicable,37,True
118525,F,38,GEL,C,Part-time,Public Sector,32,False
118526,F,77,OVE,J,Retired,Not Applicable,142,True
118527,F,49,DRE,U,Part-time,Healthcare,102,False
118528,F,34,NOB,O,Self-employed,Manufacturing,192,False
118529,F,27,UTR,O,Full-time,Retail,34,False
118530,M,40,UTR,C,Full-time,Manufacturing,184,False
118531,M,51,NOH,C,Part-time,Technology,202,False
118532,F,47,GEL,U,Part-time,Retail,224,False
118533,M,30,ZUI,O,Full-time,Technology,79,False
118534,M,31,NOH,M,Full-time,Technology,156,False
118535,F,42,GRO,C,Full-time,Technology,80,False
118536,F,46,GEL,C,Full-time,Finance,27,False
118538,M,33,LIM,C,Full-time,Healthcare,97,False
118539,F,63,NOB,U,Part-time,Healthcare,175,False
118540,M,20,UTR,C,Student,Education,38,True
118541,F,62,OVE,U,Self-employed,Retail,94,False
118542,M,62,ZUI,C,Full-time,Public Sector,241,False
118543,M,42,FRI,C,Full-time,Education,62,False
118544,F,26,NOH,U,Part-time,Technology,81,False
118545,M,33,ZUI,U,Full-time,Finance,44,False
118546,F,34,ZUI,C,Self-employed,Education,76,False
118547,F,21,GEL,C,Student,Education,36,True
118548,F,52,NOB,U,Full-time,Public Sector,169,False
118549,F,27,NOB,C,Full-time,Finance,108,False
118550,M,57,NOH,U,Part-time,Technology,131,False
118551,M,47,ZUI,U,Full-time,Manufacturing,267,False
118552,F,61,GRO,U,Full-time,Finance,244,False
118553,F,42,OVE,C,Full-time,Healthcare,221,False
118554,F,70,NOH,U,Retired,Not Applicable,190,True
118555,M,61,OVE,U,Full-time,Finance,34,False
118556,F,49,NOH,C,Full-time,Public Sector,157,False
118557,F,24,ZUI,C,Unemployed,Not Applicable,39,True
118559,F,60,GEL,U,Part-time,Retail,279,False
118560,M,25,GEL,O,Self-employed,Manufacturing,44,False
118561,M,35,UTR,U,Full-time,Public Sector,67,False
118562,F,22,UTR,U,Part-time,Healthcare,48,False
118563,F,32,NOH,J,Part-time,Healthcare,168,False
118564,M,73,NOB,M,Retired,Not Applicable,124,True
118565,M,20,ZUI,M,Student,Education,36,True
118566,M,54,UTR,J,Part-time,Manufacturing,220,False
118567,M,58,ZUI,M,Full-time,Manufacturing,84,False
118568,F,50,FRI,J,Self-employed,Public Sector,212,False
118569,M,20,NOB,U,Full-time,Healthcare,41,False
118570,M,54,GEL,C,Full-time,Finance,67,False
118571,F,75,ZUI,C,Retired,Not Applicable,155,True
118572,F,26,UTR,U,Unemployed,Not Applicable,96,True
118573,M,24,ZUI,O,Part-time,Public Sector,72,False
118575,F,69,NOB,J,Retired,Not Applicable,173,True
118576,F,57,GEL,O,Part-time,Retail,172,False
118577,F,39,ZUI,U,Full-time,Technology,47,False
118579,M,43,NOH,U,Full-time,Education,234,False
118580,M,54,NOH,U,Part-time,Public Sector,192,False
118581,F,31,NOH,J,Part-time,Manufacturing,109,False
118582,F,51,ZUI,C,Full-time,Healthcare,246,False
118583,M,59,GEL,U,Part-time,Healthcare,73,False
118585,M,23,GEL,J,Self-employed,Technology,60,False
118586,M,24,ZUI,C,Full-time,Finance,72,False
118587,M,58,ZUI,C,Part-time,Education,220,False
118588,M,48,ZUI,M,Full-time,Healthcare,88,False
118589,F,60,ZUI,C,Self-employed,Public Sector,291,False
118590,F,42,FLE,U,Full-time,Finance,132,False
118591,F,26,OVE,O,Part-time,Education,96,False
118592,F,32,ZEE,J,Full-time,Manufacturing,126,False
118593,M,30,NOH,U,Unemployed,Not Applicable,124,True
118594,F,32,DRE,U,Part-time,Technology,131,False
118595,F,46,GEL,J,Full-time,Manufacturing,128,False
118597,F,51,OVE,O,Part-time,Education,184,False
118598,F,30,NOB,M,Full-time,Healthcare,63,False
118599,F,35,OVE,U,Part-time,Finance,22,False
118601,M,46,UTR,C,Self-employed,Retail,190,False
118602,M,53,OVE,M,Full-time,Finance,138,False
118603,F,51,GEL,C,Full-time,Healthcare,257,False
118604,M,29,LIM,C,Full-time,Technology,38,False
118605,M,58,NOH,U,Part-time,Finance,92,False
118606,F,58,UTR,U,Part-time,Education,222,False
118607,M,20,OVE,M,Part-time,Retail,41,False
118608,M,55,GEL,U,Full-time,Technology,89,False
118609,F,27,LIM,O,Full-time,Manufacturing,108,False
118610,F,59,NOH,U,Full-time,Finance,266,False
118611,M,33,GEL,U,Part-time,Manufacturing,161,False
118612,F,69,LIM,U,Retired,Not Applicable,215,True
118613,F,47,ZUI,U,Part-time,Public Sector,248,False
118614,F,24,NOB,U,Full-time,Public Sector,72,False
118615,M,34,GEL,C,Full-time,Public Sector,156,False
118616,M,31,GEL,J,Self-employed,Technology,126,False
118618,F,34,NOH,O,Full-time,Retail,75,False
118619,F,19,NOH,C,Part-time,Retail,23,False
118620,M,59,ZUI,C,Full-time,Public Sector,41,False
118621,M,68,LIM,C,Retired,Not Applicable,180,True
118622,F,51,GEL,U,Full-time,Manufacturing,136,False
118623,M,73,NOH,C,Retired,Not Applicable,89,True
118624,F,53,ZUI,U,Self-employed,Technology,249,False
118625,M,39,ZUI,U,Part-time,Education,95,False
118626,F,47,NOH,U,Full-time,Retail,48,False
118627,M,60,ZUI,J,Part-time,Retail,64,False
118628,F,61,NOH,U,Full-time,Technology,211,False
118629,F,39,NOB,M,Full-time,Finance,211,False
118630,F,41,OVE,U,Self-employed,Finance,53,False
118631,F,35,NOH,C,Full-time,Education,204,False
118633,M,58,GEL,M,Self-employed,Manufacturing,170,False
118634,F,37,FRI,U,Full-time,Finance,19,False
118636,F,39,ZUI,M,Full-time,Public Sector,129,False
118637,F,66,ZEE,C,Retired,Not Applicable,219,True
118638,M,60,NOH,C,Full-time,Technology,217,False
118639,F,64,ZUI,M,Part-time,Healthcare,274,False
118640,M,26,GEL,U,Unemployed,Not Applicable,96,True
118641,M,30,ZUI,M,Part-time,Retail,43,False
118642,F,20,ZUI,M,Part-time,Education,25,False
118643,M,52,FLE,C,Part-time,Public Sector,42,False
118644,M,30,GEL,C,Full-time,Retail,144,False
118645,M,24,GEL,J,Full-time,Education,72,False
118646,M,34,GEL,J,Full-time,Healthcare,140,False
118647,F,56,NOB,U,Unemployed,Not Applicable,181,True
118648,M,65,GRO,C,Retired,Not Applicable,261,True
118649,M,60,ZUI,C,Full-time,Finance,204,False
118650,F,46,GEL,C,Full-time,Public Sector,250,False
118651,F,34,NOH,J,Part-time,Education,43,False
118652,F,60,NOH,C,Full-time,Education,230,False
118653,M,50,GEL,C,Full-time,Education,64,False
118654,M,51,ZUI,M,Self-employed,Manufacturing,146,False
118655,F,42,NOB,O,Full-time,Retail,184,False
118656,M,38,UTR,C,Full-time,Public Sector,87,False
118658,M,41,LIM,U,Part-time,Education,39,False
118659,F,53,UTR,O,Part-time,Retail,51,False
118660,M,58,ZUI,O,Part-time,Retail,181,False
118661,M,26,GEL,C,Full-time,Public Sector,45,False
118663,M,29,NOH,C,Full-time,Technology,129,False
118665,F,53,NOH,U,Full-time,Healthcare,71,False
118666,M,24,ZUI,U,Full-time,Finance,72,False
118667,M,71,FLE,U,Retired,Not Applicable,214,True
118668,F,40,OVE,M,Full-time,Retail,206,False
118669,M,57,LIM,C,Self-employed,Manufacturing,230,False
118670,M,49,NOB,C,Unemployed,Not Applicable,181,True
118671,M,37,NOB,C,Full-time,Education,126,False
118672,M,39,UTR,U,Full-time,Finance,166,False
118673,F,55,NOH,J,Full-time,Manufacturing,63,False
118674,M,58,ZUI,U,Part-time,Education,169,False
118675,M,43,NOH,U,Full-time,Manufacturing,200,False
118676,M,69,GEL,C,Retired,Not Applicable,166,True
118678,F,66,NOH,J,Retired,Not Applicable,174,True
118679,M,62,ZUI,J,Full-time,Manufacturing,187,False
118680,M,37,NOB,C,Full-time,Finance,48,False
118681,F,48,GRO,C,Unemployed,Not Applicable,192,True
118682,M,39,FRI,J,Part-time,Technology,210,False
118683,M,32,NOB,U,Part-time,Finance,168,False
118684,M,28,GEL,U,Part-time,Education,27,False
118685,M,23,FLE,C,Part-time,Retail,57,False
118686,M,51,GEL,J,Full-time,Healthcare,155,False
118687,F,34,ZEE,U,Full-time,Manufacturing,33,False
118688,M,43,NOH,C,Unemployed,Not Applicable,148,True
118689,M,58,NOB,U,Self-employed,Manufacturing,222,False
118690,F,42,FRI,O,Full-time,Retail,254,False
118691,M,65,NOH,J,Retired,Not Applicable,213,True
118692,F,45,NOB,O,Full-time,Education,101,False
118694,F,39,DRE,O,Part-time,Retail,228,False
118695,M,28,GEL,J,Part-time,Education,120,False
118696,F,47,UTR,U,Part-time,Public Sector,34,False
118697,F,59,GEL,C,Part-time,Retail,220,False
118698,M,61,ZUI,U,Self-employed,Manufacturing,254,False
118699,M,39,NOH,U,Full-time,Technology,161,False
118700,M,75,ZUI,U,Retired,Not Applicable,228,True
118701,M,54,NOB,J,Full-time,Technology,202,False
118702,M,71,NOB,M,Retired,Not Applicable,178,True
118703,M,59,NOB,M,Full-time,Manufacturing,283,False
118704,M,22,ZUI,C,Student,Education,48,True
118705,M,21,NOH,U,Unemployed,Not Applicable,36,True
118706,F,33,ZUI,U,Full-time,Retail,94,False
118708,M,48,ZEE,C,Self-employed,Retail,42,False
118709,F,47,UTR,U,Full-time,Retail,213,False
118710,F,62,LIM,C,Full-time,Healthcare,90,False
118711,F,20,NOB,C,Part-time,Retail,24,False
118712,M,40,NOB,U,Full-time,Public Sector,251,False
118713,M,46,NOB,O,Self-employed,Technology,65,False
118714,M,52,OVE,C,Full-time,Finance,214,False
118715,M,57,ZUI,J,Part-time,Manufacturing,73,False
118716,F,31,OVE,C,Full-time,Technology,87,False
118717,M,32,NOH,M,Full-time,Technology,103,False
118718,M,52,GEL,J,Full-time,Technology,116,False
118719,M,69,ZUI,C,Retired,Not Applicable,85,True
118720,F,31,FLE,C,Full-time,Manufacturing,156,False
118721,F,43,UTR,C,Part-time,Technology,196,False
118722,F,51,ZUI,U,Full-time,Public Sector,144,False
118723,M,38,NOH,M,Part-time,Technology,164,False
118724,M,66,GEL,U,Retired,Not Applicable,190,True
118725,F,63,NOH,C,Unemployed,Not Applicable,243,True
118726,M,65,NOB,C,Retired,Not Applicable,232,True
118727,M,33,ZUI,C,Self-employed,Retail,180,False
118728,F,47,NOH,C,Full-time,Healthcare,148,False
118730,M,61,ZUI,U,Full-time,Public Sector,36,False
118731,F,41,GRO,U,Full-time,Healthcare,251,False
118732,M,40,NOH,C,Full-time,Technology,219,False
118733,F,21,ZUI,O,Full-time,Retail,37,False
118734,F,56,ZUI,U,Part-time,Healthcare,233,False
118735,M,46,NOH,U,Part-time,Retail,252,False
118736,M,28,GEL,J,Part-time,Healthcare,49,False
118737,M,72,ZUI,U,Retired,Not Applicable,256,True
118738,F,26,FRI,U,Unemployed,Not Applicable,96,True
118739,F,53,NOB,U,Part-time,Retail,91,False
118740,F,49,ZUI,U,Full-time,Education,73,False
118742,M,52,NOB,C,Part-time,Retail,96,False
118743,M,62,NOH,U,Part-time,Education,68,False
118744,F,63,GEL,C,Full-time,Healthcare,173,False
118745,M,26,NOH,C,Full-time,Retail,52,False
118746,M,71,GRO,U,Retired,Not Applicable,31,True
118747,M,45,FRI,C,Unemployed,Not Applicable,257,True
118748,M,58,GRO,U,Full-time,Education,57,False
118749,F,26,NOH,J,Self-employed,Manufacturing,96,False
118750,F,57,ZUI,U,Part-time,Retail,204,False
118751,F,31,ZUI,C,Part-time,Retail,114,False
118752,M,53,ZUI,C,Full-time,Manufacturing,100,False
118753,M,29,ZUI,U,Full-time,Manufacturing,59,False
118754,F,27,LIM,C,Unemployed,Not Applicable,38,True
118755,F,64,NOB,J,Full-time,Manufacturing,287,False
118756,F,57,NOB,U,Full-time,Public Sector,186,False
118757,F,36,UTR,C,Full-time,Manufacturing,168,False
118759,M,33,FLE,U,Part-time,Healthcare,98,False
118760,F,19,ZUI,U,Unemployed,Not Applicable,19,True
118761,M,61,ZUI,C,Full-time,Technology,257,False
118762,F,55,NOH,C,Unemployed,Not Applicable,79,True
118763,F,30,DRE,C,Part-time,Retail,81,False
118764,F,28,FRI,C,Unemployed,Not Applicable,21,True
118765,F,46,FRI,M,Part-time,Retail,239,False
118766,M,33,NOH,C,Full-time,Manufacturing,55,False
118767,M,22,NOH,U,Student,Education,20,True
118768,F,48,NOB,U,Full-time,Public Sector,51,False
118769,M,29,NOH,U,Part-time,Education,132,False
118770,M,30,UTR,U,Part-time,Public Sector,84,False
118771,M,35,ZUI,U,Self-employed,Education,47,False
118772,F,45,NOH,C,Full-time,Healthcare,206,False
118773,M,31,NOH,U,Full-time,Manufacturing,55,False
118774,F,28,DRE,U,Full-time,Manufacturing,120,False
118775,M,60,UTR,M,Full-time,Manufacturing,127,False
118776,F,19,NOB,U,Self-employed,Retail,29,False
118777,F,54,NOB,M,Part-time,Finance,38,False
118778,M,25,FLE,U,Full-time,Manufacturing,84,False
118779,M,35,NOB,U,Full-time,Healthcare,127,False
118781,F,23,NOH,U,Full-time,Manufacturing,41,False
118782,F,53,ZUI,U,Full-time,Public Sector,73,False
118784,F,56,UTR,C,Part-time,Education,154,False
118785,F,31,GRO,C,Full-time,Technology,156,False
118786,M,49,NOH,M,Part-time,Manufacturing,98,False
118788,M,57,NOB,U,Full-time,Technology,169,False
118789,M,75,ZUI,U,Retired,Not Applicable,202,True
118790,F,70,UTR,M,Retired,Not Applicable,158,True
118791,M,61,NOB,M,Part-time,Technology,188,False
118792,F,51,FLE,O,Full-time,Public Sector,208,False
118793,F,57,ZEE,U,Full-time,Manufacturing,148,False
118794,F,44,GEL,U,Full-time,Public Sector,105,False
118795,F,32,GEL,C,Unemployed,Not Applicable,75,True
118796,M,20,NOB,U,Student,Education,36,True
118797,F,42,ZUI,M,Full-time,Retail,154,False
118798,F,62,NOB,C,Part-time,Public Sector,223,False
118799,F,23,FLE,M,Self-employed,Technology,34,False
118800,M,43,UTR,U,Part-time,Education,216,False
118801,M,22,UTR,C,Student,Education,48,True
118802,F,75,LIM,U,Retired,Not Applicable,337,True
118803,M,44,UTR,C,Part-time,Retail,50,False
118804,M,24,NOB,C,Full-time,Technology,72,False
118805,F,30,OVE,C,Full-time,Finance,144,False
118806,F,55,GEL,J,Part-time,Finance,311,False
118807,M,58,GEL,U,Unemployed,Not Applicable,148,True
